Date,Workout Name,Exercise Name,Set,Weight,Reps,Distance,Duration,Level,Notes
"2024-06-27 13:17:11","push day","Lateral Raise (Dumbbell)","1","17.5","10","0","0","0",""
"2024-06-27 13:17:11","push day","Lateral Raise (Dumbbell)","2","17.5","10","0","0","0",""
"2024-06-27 13:17:11","push day","Lateral Raise (Dumbbell)","3","17.5","8","0","0","0",""
"2024-06-27 13:17:11","push day","Bench Press (Dumbbell)","1","50","8","0","0","0",""
"2024-06-27 13:17:11","push day","Bench Press (Dumbbell)","2","55","7","0","0","0",""
"2024-06-27 13:17:11","push day","Bench Press (Dumbbell)","3","55","4","0","0","0",""
"2024-06-27 13:17:11","push day","Bench Press (Dumbbell)","4","55","4","0","0","0",""
"2024-06-27 13:17:11","push day","Incline Machine Bench Press ","1","50","7","0","0","0",""
"2024-06-27 13:17:11","push day","Incline Machine Bench Press ","2","50","6","0","0","0",""
"2024-06-27 13:17:11","push day","Incline Machine Bench Press ","3","50","7","0","0","0",""
"2024-06-27 13:17:11","push day","Tricep Pushdown","1","42.5","11","0","0","0",""
"2024-06-27 13:17:11","push day","Tricep Pushdown","2","44","9","0","0","0",""
"2024-06-27 13:17:11","push day","Tricep Pushdown","3","44","9","0","0","0",""
"2024-06-27 13:17:11","push day","Tricep Pushdown","4","44","8","0","0","0",""
"2024-06-27 13:17:11","push day","Chest Fly (Machine)","1","135","8","0","0","0",""
"2024-06-27 13:17:11","push day","Chest Fly (Machine)","2","135","5","0","0","0",""
"2024-06-27 13:17:11","push day","Chest Fly (Machine)","3","130","6","0","0","0",""
"2024-06-27 13:17:11","push day","Skullcrusher (Barbell)","1","50","9","0","0","0",""
"2024-06-27 13:17:11","push day","Skullcrusher (Barbell)","2","50","6","0","0","0",""
"2024-06-27 13:17:11","push day","Skullcrusher (Barbell)","3","50","5","0","0","0",""
"2024-06-27 13:17:11","push day","Standing Calf Raise (Machine)","1","130","8","0","0","0",""
"2024-06-27 13:17:11","push day","Standing Calf Raise (Machine)","2","130","6","0","0","0",""
"2024-06-27 13:17:11","push day","Standing Calf Raise (Machine)","3","130","6","0","0","0",""
"2024-06-27 13:17:11","push day","Standing Calf Raise (Machine)","4","130","6","0","0","0",""
"2024-06-28 12:12:04","pull day","jpg pulldown","1","42.5","12","0","0","0",""
"2024-06-28 12:12:04","pull day","jpg pulldown","2","47.5","9","0","0","0",""
"2024-06-28 12:12:04","pull day","jpg pulldown","3","47.5","9","0","0","0",""
"2024-06-28 12:12:04","pull day","jpg pulldown","4","47.5","8","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Bench Dumbell Row","1","47.5","8","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Bench Dumbell Row","2","47.5","9","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Bench Dumbell Row","3","47.5","8","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Bench Dumbell Row","4","47.5","8","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Dumbell Curl","1","30","6","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Dumbell Curl","2","30","6","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Dumbell Curl","3","30","5","0","0","0",""
"2024-06-28 12:12:04","pull day","Incline Dumbell Curl","4","30","5","0","0","0",""
"2024-06-28 12:12:04","pull day","Reverse Curl (Barbell)","1","50","7","0","0","0",""
"2024-06-28 12:12:04","pull day","Reverse Curl (Barbell)","2","50","8","0","0","0",""
"2024-06-30 13:54:14","leg day","Seated Leg Curl","1","115","7","0","0","0",""
"2024-06-30 13:54:14","leg day","Seated Leg Curl","2","105","8","0","0","0",""
"2024-06-30 13:54:14","leg day","Seated Leg Curl","3","105","6","0","0","0",""
"2024-06-30 13:54:14","leg day","Hack Squat","1","110","15","0","0","0",""
"2024-06-30 13:54:14","leg day","Hack Squat","2","120","10","0","0","0",""
"2024-06-30 13:54:14","leg day","Hack Squat","3","120","5","0","0","0",""
"2024-06-30 13:54:14","leg day","Standing Calf Raise (Machine)","1","135","6","0","0","0",""
"2024-06-30 13:54:14","leg day","Standing Calf Raise (Machine)","2","135","5","0","0","0",""
"2024-06-30 13:54:14","leg day","Standing Calf Raise (Machine)","3","135","5","0","0","0",""
"2024-06-30 13:54:14","leg day","Standing Calf Raise (Machine)","4","135","5","0","0","0",""
"2024-06-30 13:54:14","leg day","Leg Extension","1","130","10","0","0","0",""
"2024-06-30 13:54:14","leg day","Leg Extension","2","135","9","0","0","0",""
"2024-07-01 13:33:39","push day","Lateral Raise (Cable)","1","14","7","0","0","0",""
"2024-07-01 13:33:39","push day","Lateral Raise (Cable)","2","14","6","0","0","0",""
"2024-07-01 13:33:39","push day","Lateral Raise (Cable)","3","14","6","0","0","0",""
"2024-07-01 13:33:39","push day","Lateral Raise (Cable)","4","12.5","7","0","0","0",""
"2024-07-01 13:33:39","push day","Incline Bench Press (Dumbbell)","1","45","7","0","0","0",""
"2024-07-01 13:33:39","push day","Incline Bench Press (Dumbbell)","2","45","6","0","0","0",""
"2024-07-01 13:33:39","push day","Incline Bench Press (Dumbbell)","3","45","6","0","0","0",""
"2024-07-01 13:33:39","push day","Incline Bench Press (Dumbbell)","4","45","6","0","0","0",""
"2024-07-01 13:33:39","push day","tricep push down (rope)","1","42.5","6","0","0","0",""
"2024-07-01 13:33:39","push day","tricep push down (rope)","2","42.5","5","0","0","0",""
"2024-07-01 13:33:39","push day","tricep push down (rope)","3","42.5","6","0","0","0",""
"2024-07-01 13:33:39","push day","tricep push down (rope)","4","42.5","5","0","0","0",""
"2024-07-01 13:33:39","push day","High to Low Chest Fly","1","27.5","10","0","0","0",""
"2024-07-01 13:33:39","push day","High to Low Chest Fly","2","29","8","0","0","0",""
"2024-07-01 13:33:39","push day","High to Low Chest Fly","3","29","5","0","0","0",""
"2024-07-01 13:33:39","push day","High to Low Chest Fly","4","29","5","0","0","0",""
"2024-07-01 13:33:39","push day","Crunch (Machine)","1","30","5","0","0","0",""
"2024-07-01 13:33:39","push day","Crunch (Machine)","2","30","6","0","0","0",""
"2024-07-01 13:33:39","push day","Crunch (Machine)","3","30","5","0","0","0",""
"2024-07-01 13:33:39","push day","Crunch (Machine)","4","25","4","0","0","0",""
"2024-07-01 13:33:39","push day","Skullcrusher (Barbell)","1","55","4","0","0","0",""
"2024-07-01 13:33:39","push day","Skullcrusher (Barbell)","2","50","6","0","0","0",""
"2024-07-01 13:33:39","push day","Skullcrusher (Barbell)","3","50","9","0","0","0",""
"2024-07-01 13:33:39","push day","Skullcrusher (Barbell)","4","50","6","0","0","0",""
"2024-07-01 13:33:39","push day","Chest Press (Machine)","1","130","4","0","0","0",""
"2024-07-01 13:33:39","push day","Chest Press (Machine)","2","130","4","0","0","0",""
"2024-07-01 13:33:39","push day","Chest Press (Machine)","3","130","5","0","0","0",""
"2024-07-01 13:33:39","push day","Chest Press (Machine)","4","130","3","0","0","0",""
"2024-07-02 13:05:35","pull day","jpg pulldown","1","42.5","12","0","0","0",""
"2024-07-02 13:05:35","pull day","jpg pulldown","2","47.5","12","0","0","0",""
"2024-07-02 13:05:35","pull day","jpg pulldown","3","47.5","11","0","0","0",""
"2024-07-02 13:05:35","pull day","jpg pulldown","4","47.5","7","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Bench Dumbell Row","1","47.5","11","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Bench Dumbell Row","2","47.5","12","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Bench Dumbell Row","3","47.5","12","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Bench Dumbell Row","4","47.5","9","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Dumbell Curl","1","30","7","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Dumbell Curl","2","30","4","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Dumbell Curl","3","30","5","0","0","0",""
"2024-07-02 13:05:35","pull day","Incline Dumbell Curl","4","30","6","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Curl (Barbell)","1","50","6","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Curl (Barbell)","2","50","7","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Curl (Barbell)","3","50","5","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Fly (Cable)","1","20","6","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Fly (Cable)","2","20","5","0","0","0",""
"2024-07-02 13:05:35","pull day","Reverse Fly (Cable)","3","22.5","4","0","0","0",""
"2024-07-02 13:05:35","pull day","Lat Pulldown (Machine)","1","105","5","0","0","0",""
"2024-07-02 13:05:35","pull day","Lat Pulldown (Machine)","2","105","5","0","0","0",""
"2024-07-02 13:05:35","pull day","Lat Pulldown (Machine)","3","105","5","0","0","0",""
"2024-07-04 13:52:27","leg day","Hip Adductor","1","170","15","0","0","0",""
"2024-07-04 13:52:27","leg day","Hip Adductor","2","190","15","0","0","0",""
"2024-07-04 13:52:27","leg day","Hip Adductor","3","210","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Hip Adductor","4","210","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Seated Leg Curl","1","115","8","0","0","0",""
"2024-07-04 13:52:27","leg day","Seated Leg Curl","2","115","8","0","0","0",""
"2024-07-04 13:52:27","leg day","Seated Leg Curl","3","115","7","0","0","0",""
"2024-07-04 13:52:27","leg day","Hack Squat","1","110","13","0","0","0",""
"2024-07-04 13:52:27","leg day","Hack Squat","2","120","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Hack Squat","3","120","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Standing Calf Raise (Machine)","1","135","8","0","0","0",""
"2024-07-04 13:52:27","leg day","Standing Calf Raise (Machine)","2","135","7","0","0","0",""
"2024-07-04 13:52:27","leg day","Standing Calf Raise (Machine)","3","135","5","0","0","0",""
"2024-07-04 13:52:27","leg day","Standing Calf Raise (Machine)","4","135","6","0","0","0",""
"2024-07-04 13:52:27","leg day","Leg Extension","1","130","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Leg Extension","2","130","10","0","0","0",""
"2024-07-04 13:52:27","leg day","Leg Extension","3","130","7","0","0","0",""
"2024-07-05 13:16:30","push day","Lateral Raise (Cable)","1","15","11","0","0","0",""
"2024-07-05 13:16:30","push day","Lateral Raise (Cable)","2","15","11","0","0","0",""
"2024-07-05 13:16:30","push day","Lateral Raise (Cable)","3","12.5","10","0","0","0",""
"2024-07-05 13:16:30","push day","Lateral Raise (Cable)","4","12.5","10","0","0","0",""
"2024-07-05 13:16:30","push day","Incline Bench Press (Smith Machine)","1","90","9","0","0","0",""
"2024-07-05 13:16:30","push day","Incline Bench Press (Smith Machine)","2","90","8","0","0","0",""
"2024-07-05 13:16:30","push day","Incline Bench Press (Smith Machine)","3","90","6","0","0","0",""
"2024-07-05 13:16:30","push day","Tricep Pushdown","1","47.5","6","0","0","0",""
"2024-07-05 13:16:30","push day","Tricep Pushdown","2","44","8","0","0","0",""
"2024-07-05 13:16:30","push day","Tricep Pushdown","3","44","7","0","0","0",""
"2024-07-05 13:16:30","push day","Tricep Pushdown","4","44","9","0","0","0",""
"2024-07-05 13:16:30","push day","High to Low Chest Fly","1","29","8","0","0","0",""
"2024-07-05 13:16:30","push day","High to Low Chest Fly","2","29","7","0","0","0",""
"2024-07-05 13:16:30","push day","High to Low Chest Fly","3","29","8","0","0","0",""
"2024-07-05 13:16:30","push day","Crunch (Machine)","1","30","7","0","0","0",""
"2024-07-05 13:16:30","push day","Crunch (Machine)","2","30","5","0","0","0",""
"2024-07-05 13:16:30","push day","Crunch (Machine)","3","30","6","0","0","0",""
"2024-07-05 13:16:30","push day","Crunch (Machine)","4","30","3","0","0","0",""
"2024-07-05 13:16:30","push day","Skullcrusher (Barbell)","1","50","9","0","0","0",""
"2024-07-05 13:16:30","push day","Skullcrusher (Barbell)","2","50","8","0","0","0",""
"2024-07-05 13:16:30","push day","Skullcrusher (Barbell)","3","50","8","0","0","0",""
"2024-07-05 13:16:30","push day","Skullcrusher (Barbell)","4","50","8","0","0","0",""
"2024-07-05 13:16:30","push day","Chest Press (Machine)","1","130","4","0","0","0",""
"2024-07-05 13:16:30","push day","Chest Press (Machine)","2","130","5","0","0","0",""
"2024-07-05 13:16:30","push day","Chest Press (Machine)","3","130","6","0","0","0",""
"2024-07-05 13:16:30","push day","Chest Press (Machine)","4","130","5","0","0","0",""
"2024-07-07 13:50:27","pull day","jpg pulldown","1","47.5","11","0","0","0",""
"2024-07-07 13:50:27","pull day","jpg pulldown","2","52.5","10","0","0","0",""
"2024-07-07 13:50:27","pull day","jpg pulldown","3","52.5","10","0","0","0",""
"2024-07-07 13:50:27","pull day","jpg pulldown","4","52.5","9","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Bench Dumbell Row","1","47.5","12","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Bench Dumbell Row","2","50","9","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Bench Dumbell Row","3","50","9","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Bench Dumbell Row","4","50","9","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Dumbell Curl","1","30","10","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Dumbell Curl","2","30","6","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Dumbell Curl","3","30","5","0","0","0",""
"2024-07-07 13:50:27","pull day","Incline Dumbell Curl","4","30","5","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Curl (Barbell)","1","50","8","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Curl (Barbell)","2","50","7","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Curl (Barbell)","3","50","5","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Fly (Cable)","1","20","9","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Fly (Cable)","2","20","8","0","0","0",""
"2024-07-07 13:50:27","pull day","Reverse Fly (Cable)","3","22.5","5","0","0","0",""
"2024-07-07 13:50:27","pull day","Lat Pulldown (Machine)","1","105","6","0","0","0",""
"2024-07-07 13:50:27","pull day","Lat Pulldown (Machine)","2","105","6","0","0","0",""
"2024-07-07 13:50:27","pull day","Lat Pulldown (Machine)","3","105","6","0","0","0",""
"2024-07-08 16:06:28","leg day","Seated Leg Curl","1","115","8","0","0","0",""
"2024-07-08 16:06:28","leg day","Seated Leg Curl","2","105","9","0","0","0",""
"2024-07-08 16:06:28","leg day","Seated Leg Curl","3","105","9","0","0","0",""
"2024-07-08 16:06:28","leg day","Hack Squat","1","120","15","0","0","0",""
"2024-07-08 16:06:28","leg day","Hack Squat","2","130","10","0","0","0",""
"2024-07-08 16:06:28","leg day","Hack Squat","3","130","10","0","0","0",""
"2024-07-08 16:06:28","leg day","Standing Calf Raise (Machine)","1","135","7","0","0","0",""
"2024-07-08 16:06:28","leg day","Standing Calf Raise (Machine)","2","135","6","0","0","0",""
"2024-07-08 16:06:28","leg day","Standing Calf Raise (Machine)","3","135","8","0","0","0",""
"2024-07-08 16:06:28","leg day","Standing Calf Raise (Machine)","4","135","7","0","0","0",""
"2024-07-08 16:06:28","leg day","Leg Extension","1","130","12","0","0","0",""
"2024-07-08 16:06:28","leg day","Leg Extension","2","140","7","0","0","0",""
"2024-07-08 16:06:28","leg day","Leg Extension","3","140","7","0","0","0",""
"2024-07-09 12:51:50","push day","Lateral Raise (Cable)","1","12.5","10","0","0","0",""
"2024-07-09 12:51:50","push day","Lateral Raise (Cable)","2","15","6","0","0","0",""
"2024-07-09 12:51:50","push day","Lateral Raise (Cable)","3","12.5","10","0","0","0",""
"2024-07-09 12:51:50","push day","Lateral Raise (Cable)","4","12.5","10","0","0","0",""
"2024-07-09 12:51:50","push day","Bench Press (Dumbbell)","1","55","8","0","0","0",""
"2024-07-09 12:51:50","push day","Bench Press (Dumbbell)","2","55","7","0","0","0",""
"2024-07-09 12:51:50","push day","Bench Press (Dumbbell)","3","55","6","0","0","0",""
"2024-07-09 12:51:50","push day","Bench Press (Dumbbell)","4","55","4","0","0","0",""
"2024-07-09 12:51:50","push day","tricep push down (single arm d handle)","1","17.5","8","0","0","0",""
"2024-07-09 12:51:50","push day","tricep push down (single arm d handle)","2","19","8","0","0","0",""
"2024-07-09 12:51:50","push day","tricep push down (single arm d handle)","3","19","6","0","0","0",""
"2024-07-09 12:51:50","push day","tricep push down (single arm d handle)","4","19","6","0","0","0",""
"2024-07-09 12:51:50","push day","Incline Machine Bench Press ","1","60","6","0","0","0",""
"2024-07-09 12:51:50","push day","Incline Machine Bench Press ","2","60","6","0","0","0",""
"2024-07-09 12:51:50","push day","Incline Machine Bench Press ","3","60","5","0","0","0",""
"2024-07-09 12:51:50","push day","Crunch (Machine)","1","32.5","7","0","0","0",""
"2024-07-09 12:51:50","push day","Crunch (Machine)","2","32.5","6","0","0","0",""
"2024-07-09 12:51:50","push day","Crunch (Machine)","3","32.5","5","0","0","0",""
"2024-07-09 12:51:50","push day","Crunch (Machine)","4","32.5","2","0","0","0",""
"2024-07-09 12:51:50","push day","Skullcrusher (Barbell)","1","50","13","0","0","0",""
"2024-07-09 12:51:50","push day","Skullcrusher (Barbell)","2","50","12","0","0","0",""
"2024-07-09 12:51:50","push day","Skullcrusher (Barbell)","3","50","7","0","0","0",""
"2024-07-09 12:51:50","push day","Chest Press (Machine)","1","130","5","0","0","0",""
"2024-07-09 12:51:50","push day","Chest Press (Machine)","2","130","4","0","0","0",""
"2024-07-09 12:51:50","push day","Chest Press (Machine)","3","130","4","0","0","0",""
"2024-07-10 16:21:32","pull day","jpg pulldown","1","47.5","12","0","0","0",""
"2024-07-10 16:21:32","pull day","jpg pulldown","2","52.5","8","0","0","0",""
"2024-07-10 16:21:32","pull day","jpg pulldown","3","52.5","7","0","0","0",""
"2024-07-10 16:21:32","pull day","jpg pulldown","4","52.5","8","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Bench Dumbell Row","1","50","13","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Bench Dumbell Row","2","50","9","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Bench Dumbell Row","3","50","9","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Bench Dumbell Row","4","50","8","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Dumbell Curl","1","30","8","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Dumbell Curl","2","30","6","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Dumbell Curl","3","30","4","0","0","0",""
"2024-07-10 16:21:32","pull day","Incline Dumbell Curl","4","30","3","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Curl (Barbell)","1","60","5","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Curl (Barbell)","2","60","6","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Curl (Barbell)","3","60","5","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Fly (Cable)","1","22.5","9","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Fly (Cable)","2","22.5","9","0","0","0",""
"2024-07-10 16:21:32","pull day","Reverse Fly (Cable)","3","22.5","5","0","0","0",""
"2024-07-10 16:21:32","pull day","Lat Pulldown (Machine)","1","105","12","0","0","0",""
"2024-07-10 16:21:32","pull day","Lat Pulldown (Machine)","2","105","8","0","0","0",""
"2024-07-10 16:21:32","pull day","Lat Pulldown (Machine)","3","110","6","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","1","15","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","2","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","3","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","4","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","5","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","6","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Reverse Curl (Dumbbell)","7","17.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Palms Up Wrist Curl","1","27.5","15","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Palms Up Wrist Curl","2","27.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Palms Up Wrist Curl","3","27.5","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Palms Up Wrist Curl","4","27.5","12","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Palms Up Wrist Curl","5","20","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Wrist Curl (Cable)","1","32.5","15","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Wrist Curl (Cable)","2","27.5","15","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Wrist Curl (Cable Two Handed Straight Bar)","1","52.5","15","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Wrist Curl (Cable Two Handed Straight Bar)","2","52.5","13","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Calf Raise","1","70","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Seated Calf Raise","2","70","20","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Standing Calf Raise (Machine)","1","135","7","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Standing Calf Raise (Machine)","2","135","9","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Standing Calf Raise (Machine)","3","135","9","0","0","0",""
"2024-07-12 14:03:51","forearms and calves","Standing Calf Raise (Machine)","4","135","10","0","0","0",""
"2024-07-12 15:22:04","abs after forearms/calves","Crunch (Machine)","1","32.5","9","0","0","0",""
"2024-07-12 15:22:04","abs after forearms/calves","Crunch (Machine)","2","32.5","9","0","0","0",""
"2024-07-12 15:22:04","abs after forearms/calves","Crunch (Machine)","3","27.5","6","0","0","0",""
"2024-07-12 15:22:04","abs after forearms/calves","Crunch (Machine)","4","27.5","4","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Seated Leg Curl","1","100","10","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Seated Leg Curl","2","100","10","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Seated Leg Curl","3","100","9","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Romanian Deadlift (Dumbbell)","1","55","12","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Romanian Deadlift (Dumbbell)","2","55","10","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Romanian Deadlift (Dumbbell)","3","55","10","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Lying Leg Curl","1","85","6","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Lying Leg Curl","2","85","4","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Lying Leg Curl","3","65","7","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Extension","1","140","12","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Extension","2","150","15","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Extension","3","160","14","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Press","1","180","12","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Press","2","180","12","0","0","0",""
"2024-07-13 17:29:02","legs alternate","Leg Press","3","188","12","0","0","0",""
"2024-07-14 12:25:55","push day","Lateral Raise (Cable)","1","12.5","11","0","0","0",""
"2024-07-14 12:25:55","push day","Lateral Raise (Cable)","2","14","7","0","0","0",""
"2024-07-14 12:25:55","push day","Lateral Raise (Cable)","3","14","8","0","0","0",""
"2024-07-14 12:25:55","push day","Lateral Raise (Cable)","4","12.5","10","0","0","0",""
"2024-07-14 12:25:55","push day","Bench Press (Dumbbell)","1","55","7","0","0","0",""
"2024-07-14 12:25:55","push day","Bench Press (Dumbbell)","2","55","5","0","0","0",""
"2024-07-14 12:25:55","push day","Bench Press (Dumbbell)","3","55","6","0","0","0",""
"2024-07-14 12:25:55","push day","Bench Press (Dumbbell)","4","55","5","0","0","0",""
"2024-07-14 12:25:55","push day","tricep push down (single arm d handle)","1","19","10","0","0","0",""
"2024-07-14 12:25:55","push day","tricep push down (single arm d handle)","2","22.5","5","0","0","0",""
"2024-07-14 12:25:55","push day","tricep push down (single arm d handle)","3","20.5","8","0","0","0",""
"2024-07-14 12:25:55","push day","tricep push down (single arm d handle)","4","20.5","5","0","0","0",""
"2024-07-14 12:25:55","push day","Chest Press (Machine)","1","130","7","0","0","0",""
"2024-07-14 12:25:55","push day","Chest Press (Machine)","2","130","4","0","0","0",""
"2024-07-14 12:25:55","push day","Chest Press (Machine)","3","130","4","0","0","0",""
"2024-07-15 16:18:10","pull day","jpg pulldown","1","52.5","9","0","0","0",""
"2024-07-15 16:18:10","pull day","jpg pulldown","2","52.5","10","0","0","0",""
"2024-07-15 16:18:10","pull day","jpg pulldown","3","52.5","9","0","0","0",""
"2024-07-15 16:18:10","pull day","jpg pulldown","4","52.5","8","0","0","0",""
"2024-07-15 16:18:10","pull day","Incline Bench Dumbell Row","1","50","13","0","0","0",""
"2024-07-15 16:18:10","pull day","Incline Bench Dumbell Row","2","50","10","0","0","0",""
"2024-07-15 16:18:10","pull day","Incline Bench Dumbell Row","3","50","8","0","0","0",""
"2024-07-15 16:18:10","pull day","Incline Bench Dumbell Row","4","50","9","0","0","0",""
"2024-07-15 16:18:10","pull day","Preacher Curl (Machine)","1","80","5","0","0","0",""
"2024-07-15 16:18:10","pull day","Preacher Curl (Machine)","2","80","5","0","0","0",""
"2024-07-15 16:18:10","pull day","Preacher Curl (Machine)","3","80","4","0","0","0",""
"2024-07-15 16:18:10","pull day","Preacher Curl (Machine)","4","80","3","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Curl (Barbell)","1","50","11","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Curl (Barbell)","2","50","9","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Curl (Barbell)","3","50","8","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Fly (Cable)","1","22.5","9","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Fly (Cable)","2","22.5","9","0","0","0",""
"2024-07-15 16:18:10","pull day","Reverse Fly (Cable)","3","22.5","8","0","0","0",""
"2024-07-15 16:18:10","pull day","Seated Row","1","110","7","0","0","0",""
"2024-07-15 16:18:10","pull day","Seated Row","2","110","6","0","0","0",""
"2024-07-15 16:18:10","pull day","Seated Row","3","90","8","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Crunch (Machine)","1","32.5","10","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Crunch (Machine)","2","32.5","6","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Crunch (Machine)","3","27.5","7","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Crunch (Machine)","4","27.5","5","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Lateral Raise (Cable)","1","12.5","10","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Lateral Raise (Cable)","2","14","9","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Lateral Raise (Cable)","3","14","8","0","0","0",""
"2024-07-15 18:24:07","abs and lat raise after back","Lateral Raise (Cable)","4","14","7","0","0","0",""
"2024-07-17 17:29:27","leg day","Hip Adductor","1","190","20","0","0","0",""
"2024-07-17 17:29:27","leg day","Hip Adductor","2","210","18","0","0","0",""
"2024-07-17 17:29:27","leg day","Hip Adductor","3","230","14","0","0","0",""
"2024-07-17 17:29:27","leg day","Seated Leg Curl","1","105","11","0","0","0",""
